"CountryCode","SeriesCode","DESCRIPTION",
"ALB_Shkoder_AL.SH_335_ALB031","SP.POP.TOTL","Data sources : The Institute of Statistics of Albania; http://www.instat.gov.al/en/home.aspx. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"ALB_Shkoder_AL.SH_335_ALB031","SP.POP.TOTL.ZS","Data sources : The Institute of Statistics of Albania; http://www.instat.gov.al/en/home.aspx. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"ALB_Tirane_AL.TI_338_ALB034","SP.POP.TOTL","Data sources : The Institute of Statistics of Albania; http://www.instat.gov.al/en/home.aspx. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"ALB_Tirane_AL.TI_338_ALB034","SP.POP.TOTL.ZS","Data sources : The Institute of Statistics of Albania; http://www.instat.gov.al/en/home.aspx. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"ALB_Vlore_AL.VL_340_ALB036","SP.POP.TOTL","Data sources : The Institute of Statistics of Albania; http://www.instat.gov.al/en/home.aspx. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"ALB_Vlore_AL.VL_340_ALB036","SP.POP.TOTL.ZS","Data sources : The Institute of Statistics of Albania; http://www.instat.gov.al/en/home.aspx. Data for year 2001-2014 is actual data from original source. Data for 2000 is extrapolation.",
"ARG_Buenos_Aires_AR.BA_429_ARG001","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Buenos_Aires_AR.BA_429_ARG001","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Buenos_Aires_D.f._AR.BU_430_ARG025","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Buenos_Aires_D.f._AR.BU_430_ARG025","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Catamarca_AR.CT_431_ARG002","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Catamarca_AR.CT_431_ARG002","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Chaco_AR.CC_432_ARG003","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Chaco_AR.CC_432_ARG003","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Chubut_AR.CH_433_ARG004","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Chubut_AR.CH_433_ARG004","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Cordoba_AR.CB_434_ARG006","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Cordoba_AR.CB_434_ARG006","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Corrientes_AR.CN_435_ARG007","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Corrientes_AR.CN_435_ARG007","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Entre_Rios_AR.ER_436_ARG008","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Entre_Rios_AR.ER_436_ARG008","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Formosa_AR.FM_437_ARG009","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Formosa_AR.FM_437_ARG009","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Jujuy_AR.JY_438_ARG010","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Jujuy_AR.JY_438_ARG010","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_La_Pampa_AR.LP_439_ARG011","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_La_Pampa_AR.LP_439_ARG011","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_La_Rioja_AR.LR_440_ARG012","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_La_Rioja_AR.LR_440_ARG012","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Mendoza_AR.MZ_441_ARG013","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Mendoza_AR.MZ_441_ARG013","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Misiones_AR.MN_442_ARG014","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Misiones_AR.MN_442_ARG014","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Neuquen_AR.NQ_443_ARG015","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Neuquen_AR.NQ_443_ARG015","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Rio_Negro_AR.RN_444_ARG016","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Rio_Negro_AR.RN_444_ARG016","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Salta_AR.SA_445_ARG017","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Salta_AR.SA_445_ARG017","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_San_Juan_AR.SJ_446_ARG018","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_San_Juan_AR.SJ_446_ARG018","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_San_Luis_AR.SL_447_ARG019","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_San_Luis_AR.SL_447_ARG019","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Santa_Cruz_AR.SC_448_ARG020","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Santa_Cruz_AR.SC_448_ARG020","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Santa_Fe_AR.SF_449_ARG021","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Santa_Fe_AR.SF_449_ARG021","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Santiago_Del_Estero_AR.SE_450_ARG022","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Santiago_Del_Estero_AR.SE_450_ARG022","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Tierra_Del_Fuego_AR.TF_451_ARG023","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Tierra_Del_Fuego_AR.TF_451_ARG023","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Tucuman_AR.TM_452_ARG024","SP.POP.TOTL","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARG_Tucuman_AR.TM_452_ARG024","SP.POP.TOTL.ZS","Data source: Instituto Nacional de Estadística y Censos; http://www.indec.gov.ar/. Data for 2001 & 2010 is actual data from original data source. Data for 2000 & 2011-2014 is extrapolation and data for 2002-2009 is Interpolation.",
"ARM_Aragatsotn_AM.AG_453_ARM001","SP.POP.TOTL","Data sources : National Statistical Service of Armenia; http://www.armstat.am/en/. Data for year 2002-2014 is actual data from original source. Data for 2000 & 2001 is extrapolation.",
"ARM_Aragatsotn_AM.AG_453_ARM001","SP.POP.TOTL.ZS","Data sources : National Statistical Service of Armenia; http://www.armstat.am/en/. Data for year 2002-2014 is actual data from original source. Data for 2000 & 2001 is extrapolation.",
